2,33,3,5,2,65,2,78,2,97,3,10,104,10,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,103,82,0,0,1,24
2,36,3,6,2,67,2,80,2,99,3,10,103,70,0,0,1,25
2,43,3,10,2,72,2,85,3,3,3,14,102,55,0,0,1,29
2,43,3,10,2,72,2,84,3,3,3,14,102,48,0,0,1,31
2,41,3,8,2,71,2,83,3,1,3,13,102,75,0,0,1,29
2,38,3,7,2,69,2,81,3,0,3,11,103,19,0,0,1,26
2,37,3,6,2,68,2,80,2,99,3,11,103,39,0,0,1,25
2,35,3,5,2,66,2,79,2,98,3,10,103,64,0,0,1,24
2,32,3,4,2,63,2,76,2,96,3,8,104,17,0,0,1,21
2,32,3,4,2,64,2,77,2,96,3,9,104,27,0,0,1,22
2,33,3,5,2,65,2,78,2,97,3,9,104,6,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,103,81,0,0,1,24
2,36,3,6,2,67,2,80,2,99,3,10,103,68,0,0,1,25
2,38,3,7,2,69,2,81,3,0,3,12,103,32,0,0,1,27
2,41,3,8,2,70,2,82,3,1,3,12,103,-3,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,75,0,0,1,30
2,40,3,7,2,69,2,82,3,0,3,12,103,6,0,0,1,27
2,38,3,7,2,68,2,80,2,99,3,11,103,30,0,0,1,26
2,37,3,6,2,68,2,80,2,99,3,11,103,47,0,0,1,25
2,35,3,5,2,66,2,79,2,97,3,9,103,75,0,0,1,23
2,30,3,3,2,63,2,76,2,95,3,8,104,36,0,0,1,20
2,29,3,2,2,61,2,75,2,94,3,7,104,70,0,0,1,18
2,28,3,2,2,61,2,74,2,94,3,7,104,83,0,0,1,18
2,35,3,5,2,66,2,78,2,97,3,10,104,-11,0,0,1,23
2,36,3,5,2,66,2,79,2,98,3,10,103,75,0,0,1,24
2,37,3,6,2,68,2,80,2,99,3,11,103,54,0,0,1,25
2,40,3,8,2,70,2,82,3,0,3,12,103,11,0,0,1,28
2,41,3,9,2,71,2,83,3,1,3,13,103,-13,0,0,1,29
2,43,3,9,2,72,2,84,3,2,3,13,102,72,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,45,0,0,1,31
2,34,3,5,2,66,2,78,2,97,3,9,103,81,0,0,1,23
2,30,3,3,2,62,2,76,2,95,3,8,104,39,0,0,1,20
2,29,3,2,2,62,2,75,2,95,3,7,104,72,0,0,1,18
2,28,3,2,2,61,2,74,2,94,3,7,104,81,0,0,1,18
2,28,3,2,2,60,2,74,2,93,3,6,105,-9,0,0,1,18
2,26,3,0,2,59,2,73,2,92,3,6,105,16,0,0,1,16
2,28,3,2,2,61,2,75,2,94,3,7,105,-11,0,0,1,19
2,38,3,7,2,68,2,81,2,99,3,11,103,45,0,0,1,26
2,40,3,8,2,70,2,83,3,1,3,12,103,4,0,0,1,28
2,41,3,8,2,71,2,83,3,1,3,13,102,82,0,0,1,29
2,42,3,9,2,72,2,84,3,2,3,14,102,68,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,42,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,27,0,0,1,32
2,46,3,11,2,74,2,86,3,4,3,15,102,16,0,0,1,33
2,30,3,3,2,62,2,76,2,95,3,8,104,50,0,0,1,20
2,28,3,2,2,61,2,75,2,94,3,6,104,76,0,0,1,18
2,28,3,2,2,61,2,74,2,94,3,7,104,83,0,0,1,18
2,27,3,1,2,60,2,73,2,93,3,6,105,4,0,0,1,17
2,27,3,1,2,60,2,74,2,94,3,7,105,13,0,0,1,17
2,29,3,2,2,62,2,75,2,95,3,8,104,75,0,0,1,19
2,30,3,3,2,63,2,76,2,95,3,8,104,54,0,0,1,20
2,42,3,9,2,71,2,84,3,2,3,13,103,-15,0,0,1,28
2,44,3,10,2,72,2,85,3,3,3,14,102,48,0,0,1,31
2,45,3,10,2,74,2,86,3,4,3,15,102,28,0,0,1,32
2,46,3,11,2,74,2,86,3,4,3,15,102,13,0,0,1,33
2,44,3,10,2,73,2,85,3,3,3,14,102,32,0,0,1,31
2,42,3,9,2,71,2,84,3,2,3,13,102,60,0,0,1,30
2,39,3,7,2,69,2,82,3,0,3,12,103,0,0,0,1,27
2,29,3,2,2,62,2,75,2,94,3,7,104,64,0,0,1,20
2,27,3,1,2,60,2,73,2,93,3,6,105,1,0,0,1,17
2,28,3,2,2,61,2,74,2,94,3,7,105,-2,0,0,1,18
2,29,3,3,2,62,2,75,2,94,3,7,104,71,0,0,1,19
2,30,3,3,2,63,2,76,2,95,3,8,104,51,0,0,1,21
2,31,3,3,2,63,2,76,2,95,3,8,104,44,0,0,1,21
2,33,3,5,2,65,2,78,2,97,3,9,104,12,0,0,1,23
2,32,3,4,2,64,2,77,2,96,3,9,104,26,0,0,1,22
2,34,3,5,2,65,2,78,2,97,3,9,104,0,0,0,1,23
2,35,3,6,2,66,2,79,2,98,3,10,103,79,0,0,1,24
2,36,3,6,2,67,2,80,2,99,3,11,103,61,0,0,1,25
2,39,3,8,2,69,2,82,3,0,3,12,103,20,0,0,1,28
2,41,3,8,2,71,2,82,3,1,3,12,103,-8,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,70,0,0,1,30
2,37,3,6,2,68,2,80,2,99,3,11,103,40,0,0,1,25
2,37,3,6,2,67,2,80,2,98,3,11,103,50,0,0,1,25
2,35,3,5,2,66,2,78,2,97,3,10,103,76,0,0,1,23
2,30,3,2,2,62,2,76,2,95,3,8,104,37,0,0,1,20
2,29,3,3,2,61,2,75,2,94,3,7,104,72,0,0,1,18
2,28,3,2,2,61,2,75,2,94,3,7,104,83,0,0,1,18
2,27,3,1,2,61,2,74,2,93,3,6,105,-6,0,0,1,18
2,37,3,6,2,67,2,80,2,99,3,11,103,59,0,0,1,25
2,39,3,8,2,70,2,82,3,0,3,12,103,22,0,0,1,27
2,41,3,8,2,70,2,83,3,1,3,13,103,-7,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,72,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,45,0,0,1,31
2,44,3,10,2,73,2,85,3,3,3,14,102,37,0,0,1,31
2,46,3,11,2,75,2,86,3,4,3,15,102,17,0,0,1,33
2,34,3,4,2,65,2,78,2,97,3,9,104,-9,0,0,1,23
2,30,3,2,2,62,2,75,2,95,3,7,104,53,0,0,1,19
2,28,3,2,2,61,2,74,2,94,3,7,104,79,0,0,1,18
2,28,3,2,2,62,2,75,2,94,3,7,104,81,0,0,1,18
2,27,3,2,2,60,2,73,2,93,3,6,105,-1,0,0,1,17
2,25,3,1,2,59,2,73,2,93,3,6,105,23,0,0,1,16
2,28,3,2,2,62,2,75,2,94,3,7,104,80,0,0,1,19
2,40,3,8,2,70,2,82,3,1,3,12,103,10,0,0,1,28
2,41,3,9,2,71,2,83,3,1,3,13,102,84,0,0,1,29
2,43,3,10,2,72,2,84,3,2,3,14,102,65,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,40,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,27,0,0,1,32
2,46,3,11,2,74,2,86,3,4,3,14,102,13,0,0,1,33
2,45,3,10,2,73,2,85,3,3,3,14,102,32,0,0,1,31
2,29,3,3,2,62,2,76,2,95,3,7,104,57,0,0,1,20
2,27,3,1,2,60,2,74,2,93,3,7,105,-9,0,0,1,18
2,26,3,1,2,59,2,73,2,93,3,6,105,21,0,0,1,16
2,28,3,2,2,61,2,75,2,94,3,7,104,80,0,0,1,19
2,30,3,3,2,62,2,76,2,95,3,8,104,57,0,0,1,20
2,31,3,4,2,63,2,76,2,96,3,8,104,42,0,0,1,21
2,32,3,4,2,64,2,77,2,96,3,9,104,28,0,0,1,22
2,42,3,9,2,72,2,84,3,2,3,14,102,78,0,0,1,29
2,44,3,10,2,73,2,85,3,3,3,14,102,46,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,21,0,0,1,32
2,45,3,10,2,74,2,86,3,3,3,15,102,17,0,0,1,32
2,44,3,10,2,73,2,85,3,3,3,14,102,37,0,0,1,31
2,42,3,9,2,71,2,83,3,2,3,13,102,64,0,0,1,29
2,39,3,7,2,69,2,82,3,0,3,11,103,11,0,0,1,26
2,27,3,2,2,60,2,74,2,94,3,7,105,-15,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,105,-9,0,0,1,18
2,29,3,3,2,62,2,75,2,95,3,8,104,67,0,0,1,20
2,30,3,3,2,62,2,76,2,95,3,8,104,52,0,0,1,20
2,31,3,3,2,63,2,76,2,96,3,8,104,44,0,0,1,21
2,33,3,5,2,65,2,78,2,97,3,9,104,13,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,104,-15,0,0,1,24
2,43,3,10,2,73,2,85,3,3,3,14,102,48,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,47,0,0,1,31
2,42,3,9,2,71,2,83,3,2,3,13,102,69,0,0,1,29
2,39,3,7,2,69,2,81,3,0,3,11,103,13,0,0,1,27
2,37,3,6,2,68,2,81,2,99,3,11,103,37,0,0,1,25
2,36,3,6,2,67,2,80,2,98,3,10,103,57,0,0,1,24
2,32,3,4,2,64,2,77,2,96,3,9,104,7,0,0,1,21
2,32,3,4,2,64,2,77,2,96,3,8,104,23,0,0,1,22
2,33,3,4,2,65,2,78,2,97,3,10,104,14,0,0,1,22
2,35,3,5,2,66,2,79,2,98,3,10,104,-14,0,0,1,24
2,35,3,6,2,66,2,79,2,98,3,10,103,69,0,0,1,25
2,38,3,7,2,68,2,81,3,0,3,12,103,39,0,0,1,26
2,40,3,8,2,70,2,83,3,1,3,12,103,0,0,0,1,29
2,42,3,9,2,71,2,84,3,2,3,13,102,81,0,0,1,29
2,36,3,6,2,67,2,80,2,99,3,10,103,54,0,0,1,25
2,34,3,5,2,66,2,78,2,97,3,9,103,84,0,0,1,23
2,30,3,3,2,62,2,75,2,95,3,8,104,46,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,104,73,0,0,1,18
2,28,3,2,2,62,2,75,2,94,3,7,104,81,0,0,1,18
2,28,3,1,2,60,2,74,2,93,3,6,105,-3,0,0,1,17
2,25,3,1,2,59,2,73,2,92,3,6,105,19,0,0,1,16
2,36,3,6,2,67,2,79,2,98,3,10,103,69,0,0,1,24
2,38,3,7,2,68,2,81,3,0,3,11,103,40,0,0,1,26
2,41,3,8,2,70,2,82,3,1,3,12,103,0,0,0,1,29
2,42,3,9,2,71,2,83,3,1,3,13,102,82,0,0,1,29
2,43,3,10,2,72,2,84,3,2,3,14,102,62,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,15,102,40,0,0,1,31
2,45,3,10,2,74,2,86,3,4,3,15,102,20,0,0,1,32
2,30,3,3,2,62,2,75,2,95,3,8,104,51,0,0,1,20
2,28,3,2,2,61,2,75,2,94,3,7,104,75,0,0,1,18
2,28,3,2,2,61,2,74,2,94,3,7,104,81,0,0,1,18
2,27,3,1,2,60,2,74,2,93,3,6,105,1,0,0,1,17
2,26,3,1,2,60,2,73,2,93,3,6,105,18,0,0,1,16
2,29,3,2,2,61,2,75,2,94,3,8,104,79,0,0,1,19
2,30,3,3,2,62,2,76,2,95,3,8,104,55,0,0,1,20
2,40,3,8,2,70,2,82,3,1,3,12,103,10,0,0,1,27
2,42,3,9,2,71,2,83,3,2,3,13,102,82,0,0,1,29
2,44,3,10,2,73,2,85,3,3,3,14,102,55,0,0,1,31
2,44,3,10,2,73,2,85,3,3,3,14,102,37,0,0,1,31
2,46,3,10,2,74,2,86,3,4,3,15,102,18,0,0,1,33
2,45,3,10,2,73,2,86,3,3,3,14,102,21,0,0,1,32
2,44,3,10,2,73,2,85,3,3,3,14,102,38,0,0,1,31
2,29,3,3,2,62,2,75,2,95,3,7,104,63,0,0,1,20
2,28,3,2,2,61,2,74,2,94,3,7,104,82,0,0,1,18
2,26,3,1,2,60,2,73,2,93,3,6,105,9,0,0,1,17
2,28,3,2,2,61,2,74,2,94,3,7,105,-6,0,0,1,18
2,29,3,3,2,62,2,75,2,95,3,8,104,67,0,0,1,20
2,30,3,4,2,62,2,76,2,95,3,8,104,51,0,0,1,21
2,31,3,3,2,63,2,76,2,96,3,8,104,41,0,0,1,21
2,43,3,10,2,72,2,84,3,2,3,14,102,64,0,0,1,29
2,45,3,10,2,74,2,85,3,3,3,15,102,27,0,0,1,32
2,45,3,10,2,74,2,86,3,4,3,14,102,22,0,0,1,32
2,44,3,10,2,73,2,85,3,3,3,13,102,39,0,0,1,31
2,42,3,9,2,71,2,83,3,2,3,13,102,69,0,0,1,29
2,39,3,7,2,69,2,81,3,0,3,11,103,14,0,0,1,26
2,37,3,7,2,68,2,80,2,99,3,11,103,38,0,0,1,25
2,27,3,1,2,60,2,74,2,93,3,6,105,-11,0,0,1,18
2,28,3,2,2,61,2,75,2,95,3,7,104,79,0,0,1,19
2,30,3,3,2,62,2,76,2,95,3,8,104,57,0,0,1,20
2,31,3,3,2,63,2,76,2,95,3,8,104,50,0,0,1,21
2,31,3,4,2,63,2,77,2,96,3,9,104,35,0,0,1,21
2,34,3,5,2,65,2,78,2,97,3,10,104,0,0,0,1,23
2,35,3,6,2,66,2,79,2,98,3,10,103,80,0,0,1,24
2,44,3,10,2,73,2,85,3,3,3,14,102,44,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,39,0,0,1,31
2,43,3,9,2,72,2,83,3,2,3,13,102,55,0,0,1,30
2,40,3,8,2,70,2,82,3,0,3,12,103,-9,0,0,1,28
2,38,3,7,2,68,2,81,2,99,3,12,103,25,0,0,1,26
2,37,3,6,2,68,2,80,2,99,3,11,103,45,0,0,1,25
2,34,3,5,2,66,2,78,2,97,3,9,103,81,0,0,1,23
2,32,3,4,2,64,2,77,2,96,3,9,104,31,0,0,1,22
2,32,3,4,2,64,2,77,2,96,3,9,104,28,0,0,1,21
2,34,3,5,2,66,2,78,2,97,3,10,104,-3,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,103,78,0,0,1,24
2,37,3,7,2,67,2,80,2,99,3,11,103,58,0,0,1,25
2,40,3,8,2,69,2,82,3,1,3,12,103,15,0,0,1,28
2,41,3,9,2,71,2,83,3,1,3,13,103,-10,0,0,1,29
2,41,3,9,2,71,2,82,3,1,3,13,103,-14,0,0,1,28
2,38,3,7,2,69,2,81,3,0,3,11,103,12,0,0,1,27
2,38,3,7,2,68,2,81,2,99,3,11,103,34,0,0,1,25
2,37,3,6,2,67,2,80,2,99,3,10,103,51,0,0,1,25
2,33,3,4,2,64,2,78,2,97,3,9,104,-5,0,0,1,22
2,29,3,2,2,62,2,76,2,95,3,8,104,56,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,104,79,0,0,1,18
2,33,3,5,2,65,2,78,2,97,3,9,104,5,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,104,-15,0,0,1,24
2,36,3,6,2,66,2,80,2,98,3,10,103,69,0,0,1,25
2,38,3,7,2,68,2,80,2,99,3,12,103,39,0,0,1,26
2,40,3,8,2,70,2,82,3,1,3,13,103,0,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,81,0,0,1,29
2,43,3,10,2,72,2,84,3,2,3,14,102,60,0,0,1,30
2,37,3,6,2,67,2,80,2,99,3,10,103,57,0,0,1,24
2,33,3,4,2,64,2,77,2,96,3,9,104,0,0,0,1,22
2,29,3,2,2,62,2,75,2,94,3,7,104,59,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,104,80,0,0,1,18
2,28,3,2,2,61,2,74,2,94,3,7,104,84,0,0,1,18
2,27,3,1,2,60,2,74,2,93,3,6,105,2,0,0,1,17
2,26,3,2,2,60,2,74,2,94,3,6,105,17,0,0,1,16
2,36,3,6,2,67,2,80,2,98,3,11,103,64,0,0,1,25
2,38,3,8,2,69,2,81,3,0,3,12,103,29,0,0,1,27
2,41,3,8,2,70,2,82,3,1,3,13,103,-4,0,0,1,29
2,42,3,9,2,71,2,84,3,2,3,13,102,74,0,0,1,30
2,44,3,10,2,72,2,85,3,3,3,14,102,53,0,0,1,31
2,44,3,10,2,73,2,85,3,3,3,14,102,38,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,19,0,0,1,32
2,32,3,3,2,64,2,77,2,96,3,8,104,24,0,0,1,21
2,29,3,2,2,62,2,75,2,94,3,7,104,66,0,0,1,19
2,28,3,2,2,61,2,74,2,94,3,7,104,84,0,0,1,18
2,28,3,2,2,61,2,74,2,93,3,7,105,-13,0,0,1,18
2,26,3,1,2,60,2,73,2,92,3,6,105,12,0,0,1,16
2,28,3,2,2,61,2,75,2,94,3,7,105,-7,0,0,1,18
2,30,3,3,2,62,2,76,2,95,3,8,104,65,0,0,1,20
2,41,3,9,2,71,2,83,3,1,3,13,103,-8,0,0,1,28
2,43,3,10,2,72,2,85,3,3,3,14,102,57,0,0,1,31
2,44,3,10,2,73,2,85,3,3,3,14,102,40,0,0,1,31
2,45,3,11,2,74,2,86,3,4,3,15,102,20,0,0,1,33
2,45,3,10,2,73,2,86,3,4,3,14,102,20,0,0,1,32
2,44,3,10,2,73,2,84,3,3,3,14,102,39,0,0,1,31
2,41,3,9,2,71,2,83,3,1,3,13,102,69,0,0,1,29
2,29,3,3,2,62,2,76,2,95,3,7,104,61,0,0,1,20
2,28,3,2,2,61,2,74,2,93,3,6,105,-15,0,0,1,18
2,26,3,0,2,59,2,73,2,93,3,6,105,16,0,0,1,16
2,28,3,2,2,61,2,75,2,94,3,8,104,84,0,0,1,19
2,30,3,3,2,63,2,76,2,95,3,8,104,61,0,0,1,20
2,30,3,3,2,63,2,76,2,95,3,8,104,47,0,0,1,21
2,31,3,4,2,63,2,77,2,96,3,9,104,36,0,0,1,21
2,42,3,9,2,72,2,84,3,2,3,13,102,65,0,0,1,29
2,44,3,10,2,74,2,85,3,4,3,15,102,45,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,18,0,0,1,33
2,45,3,10,2,74,2,85,3,3,3,14,102,30,0,0,1,32
2,42,3,9,2,72,2,84,3,2,3,13,102,54,0,0,1,30
2,40,3,8,2,70,2,82,3,0,3,12,103,-9,0,0,1,28
2,38,3,7,2,68,2,81,2,99,3,11,103,28,0,0,1,26
2,29,3,3,2,62,2,76,2,95,3,8,104,59,0,0,1,20
2,30,3,3,2,63,2,76,2,95,3,8,104,51,0,0,1,20
2,31,3,3,2,63,2,76,2,96,3,8,104,45,0,0,1,21
2,31,3,4,2,63,2,77,2,96,3,9,104,35,0,0,1,21
2,34,3,5,2,66,2,78,2,97,3,10,104,-2,0,0,1,23
2,35,3,6,2,66,2,79,2,98,3,10,103,77,0,0,1,24
2,37,3,6,2,68,2,80,2,99,3,11,103,54,0,0,1,26
2,44,3,10,2,73,2,85,3,3,3,14,102,47,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,44,0,0,1,31
2,42,3,9,2,71,2,83,3,2,3,13,102,65,0,0,1,30
2,39,3,7,2,69,2,81,3,0,3,11,103,5,0,0,1,27
2,38,3,7,2,68,2,80,2,99,3,11,103,34,0,0,1,26
2,36,3,6,2,67,2,80,2,99,3,10,103,50,0,0,1,25
2,33,3,4,2,65,2,78,2,97,3,9,104,-4,0,0,1,22
2,31,3,3,2,63,2,76,2,96,3,8,104,34,0,0,1,22
2,31,3,4,2,63,2,76,2,95,3,8,104,36,0,0,1,21
2,33,3,5,2,64,2,78,2,97,3,9,104,15,0,0,1,22
2,35,3,5,2,66,2,79,2,98,3,10,104,-13,0,0,1,24
2,36,3,6,2,66,2,80,2,98,3,10,103,68,0,0,1,25
2,38,3,7,2,68,2,81,3,0,3,12,103,35,0,0,1,27
2,40,3,8,2,70,2,82,3,1,3,12,103,0,0,0,1,29
2,38,3,7,2,69,2,81,2,99,3,12,103,24,0,0,1,26
2,37,3,6,2,68,2,80,2,99,3,11,103,41,0,0,1,25
2,36,3,6,2,67,2,80,2,98,3,10,103,54,0,0,1,25
2,33,3,4,2,65,2,77,2,96,3,9,104,-2,0,0,1,22
2,29,3,2,2,62,2,75,2,95,3,8,104,56,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,104,79,0,0,1,18
2,28,3,1,2,61,2,75,2,94,3,7,104,82,0,0,1,18
2,34,3,5,2,66,2,79,2,98,3,10,104,-5,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,103,79,0,0,1,24
2,36,3,6,2,67,2,80,2,99,3,11,103,60,0,0,1,25
2,39,3,7,2,69,2,81,3,0,3,12,103,26,0,0,1,27
2,40,3,8,2,70,2,83,3,1,3,13,103,-4,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,76,0,0,1,30
2,43,3,10,2,73,2,85,3,3,3,14,102,54,0,0,1,31
2,37,3,6,2,67,2,80,2,99,3,10,103,51,0,0,1,25
2,35,3,5,2,66,2,79,2,97,3,10,103,70,0,0,1,24
2,31,3,3,2,63,2,76,2,95,3,8,104,31,0,0,1,20
2,29,3,2,2,62,2,75,2,94,3,7,104,69,0,0,1,18
2,28,3,2,2,61,2,75,2,94,3,7,104,82,0,0,1,18
2,28,3,2,2,60,2,74,2,94,3,7,105,-12,0,0,1,18
2,26,3,1,2,60,2,73,2,93,3,6,105,12,0,0,1,17
2,39,3,8,2,69,2,82,3,1,3,12,103,33,0,0,1,26
2,41,3,8,2,70,2,83,3,1,3,12,103,-2,0,0,1,29
2,42,3,9,2,71,2,83,3,2,3,13,102,76,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,15,102,53,0,0,1,31
2,45,3,10,2,73,2,85,3,3,3,14,102,35,0,0,1,32
2,46,3,11,2,75,2,86,3,4,3,15,102,19,0,0,1,33
2,44,3,10,2,73,2,85,3,3,3,14,102,22,0,0,1,32
2,30,3,3,2,63,2,76,2,95,3,8,104,39,0,0,1,20
2,29,3,2,2,62,2,75,2,94,3,7,104,70,0,0,1,19
2,28,3,2,2,61,2,75,2,94,3,7,104,80,0,0,1,18
2,27,3,2,2,60,2,73,2,93,3,7,105,-6,0,0,1,18
2,25,3,1,2,59,2,73,2,92,3,6,105,19,0,0,1,16
2,28,3,2,2,61,2,75,2,94,3,7,105,-15,0,0,1,19
2,30,3,3,2,62,2,76,2,95,3,8,104,60,0,0,1,20
2,40,3,9,2,70,2,83,3,1,3,13,103,1,0,0,1,28
2,42,3,9,2,72,2,83,3,2,3,14,102,73,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,44,0,0,1,31
2,45,3,11,2,74,2,86,3,3,3,15,102,39,0,0,1,31
2,46,3,11,2,74,2,86,3,4,3,15,102,17,0,0,1,33
2,45,3,10,2,73,2,85,3,3,3,15,102,30,0,0,1,32
2,42,3,9,2,72,2,84,3,2,3,14,102,55,0,0,1,30
2,28,3,2,2,61,2,74,2,94,3,7,104,72,0,0,1,19
2,26,3,1,2,59,2,73,2,92,3,6,105,9,0,0,1,17
2,28,3,2,2,61,2,75,2,94,3,7,104,82,0,0,1,19
2,30,3,3,2,62,2,76,2,95,3,8,104,59,0,0,1,20
2,31,3,4,2,63,2,76,2,95,3,8,104,46,0,0,1,21
2,31,3,4,2,64,2,77,2,96,3,9,104,33,0,0,1,21
2,34,3,5,2,65,2,78,2,97,3,10,104,-1,0,0,1,23
2,43,3,10,2,72,2,84,3,2,3,14,102,63,0,0,1,30
2,45,3,10,2,74,2,85,3,4,3,15,102,30,0,0,1,32
2,45,3,11,2,74,2,86,3,4,3,14,102,19,0,0,1,32
2,45,3,10,2,73,2,85,3,3,3,14,102,36,0,0,1,31
2,42,3,8,2,72,2,84,3,2,3,13,102,63,0,0,1,30
2,39,3,7,2,69,2,81,3,0,3,12,103,5,0,0,1,27
2,37,3,6,2,68,2,81,2,99,3,11,103,31,0,0,1,26
2,29,3,2,2,62,2,75,2,94,3,7,104,74,0,0,1,20
2,30,3,3,2,62,2,75,2,95,3,8,104,62,0,0,1,20
2,31,3,3,2,63,2,76,2,95,3,8,104,50,0,0,1,21
2,31,3,3,2,63,2,76,2,95,3,8,104,41,0,0,1,21
2,33,3,4,2,65,2,78,2,97,3,9,104,14,0,0,1,23
2,35,3,5,2,66,2,79,2,98,3,10,104,-13,0,0,1,24
2,36,3,6,2,67,2,79,2,99,3,10,103,67,0,0,1,25
2,43,3,9,2,72,2,84,3,2,3,14,102,63,0,0,1,29
2,42,3,8,2,71,2,83,3,2,3,13,102,72,0,0,1,29
2,39,3,7,2,69,2,81,3,0,3,11,103,7,0,0,1,27
2,38,3,6,2,68,2,81,2,99,3,11,103,34,0,0,1,26
2,36,3,6,2,67,2,80,2,98,3,10,103,50,0,0,1,25
2,33,3,4,2,65,2,77,2,96,3,9,104,-2,0,0,1,22
2,29,3,3,2,62,2,75,2,94,3,8,104,57,0,0,1,19
2,29,3,2,2,62,2,75,2,94,3,7,104,64,0,0,1,20
2,27,3,1,2,60,2,73,2,93,3,6,105,1,0,0,1,17
2,28,3,2,2,61,2,74,2,94,3,7,105,-5,0,0,1,18
2,30,3,3,2,62,2,75,2,95,3,8,104,69,0,0,1,20
2,30,3,3,2,62,2,76,2,96,3,8,104,50,0,0,1,21
2,31,3,3,2,63,2,76,2,96,3,9,104,42,0,0,1,21
2,33,3,5,2,65,2,78,2,97,3,10,104,10,0,0,1,23
2,43,3,9,2,72,2,84,3,2,3,14,102,64,0,0,1,29
2,45,3,11,2,74,2,86,3,4,3,15,102,25,0,0,1,32
2,45,3,10,2,74,2,85,3,3,3,14,102,28,0,0,1,32
2,43,3,10,2,72,2,84,3,3,3,13,102,42,0,0,1,31
2,41,3,8,2,71,2,82,3,1,3,12,102,75,0,0,1,29
2,38,3,7,2,69,2,81,3,0,3,11,103,20,0,0,1,26
2,37,3,7,2,68,2,80,2,99,3,11,103,42,0,0,1,25
2,29,3,3,2,62,2,75,2,95,3,8,104,63,0,0,1,20
2,30,3,3,2,63,2,76,2,95,3,8,104,53,0,0,1,20
2,30,3,3,2,63,2,76,2,95,3,8,104,46,0,0,1,21
2,31,3,4,2,64,2,76,2,96,3,9,104,37,0,0,1,21
2,34,3,5,2,65,2,78,2,97,3,10,104,4,0,0,1,23
2,35,3,6,2,66,2,79,2,98,3,10,103,81,0,0,1,24
2,37,3,7,2,67,2,80,2,99,3,11,103,61,0,0,1,25
2,44,3,10,2,73,2,85,3,3,3,14,102,42,0,0,1,30
2,44,3,10,2,73,2,85,3,3,3,14,102,41,0,0,1,31
2,42,3,9,2,72,2,84,3,2,3,13,102,65,0,0,1,29
2,40,3,7,2,69,2,82,3,0,3,11,103,1,0,0,1,27
2,37,3,7,2,68,2,81,2,99,3,11,103,33,0,0,1,26
2,36,3,6,2,67,2,80,2,98,3,11,103,49,0,0,1,25
2,33,3,4,2,65,2,78,2,97,3,9,104,-10,0,0,1,22
2,31,3,4,2,63,2,77,2,96,3,8,104,35,0,0,1,21
2,32,3,3,2,63,2,76,2,95,3,8,104,35,0,0,1,21
2,33,3,5,2,64,2,78,2,97,3,9,104,18,0,0,1,22
2,35,3,5,2,66,2,79,2,97,3,10,104,-9,0,0,1,24
2,36,3,6,2,67,2,79,2,98,3,10,103,73,0,0,1,25
2,38,3,7,2,68,2,81,2,99,3,12,103,41,0,0,1,26
2,40,3,8,2,70,2,82,3,1,3,12,103,3,0,0,1,29
2,38,3,7,2,68,2,81,3,0,3,11,103,22,0,0,1,26
2,37,3,7,2,68,2,81,2,99,3,11,103,40,0,0,1,25
2,36,3,6,2,67,2,80,2,98,3,10,103,51,0,0,1,25
2,33,3,4,2,65,2,78,2,97,3,9,104,-6,0,0,1,22
2,29,3,2,2,62,2,75,2,95,3,7,104,55,0,0,1,19
2,28,3,2,2,61,2,74,2,94,3,7,104,78,0,0,1,18
